,blackHoleAccretionRate,blackHoleEddingtonRatio,redshift_x,galaxy_id,blackHoleMass,index,htmid_8,magNorm,redshift_y,M_i,ra,dec,seed,agn_sf_u,agn_sf_g,agn_sf_r,agn_sf_i,agn_sf_z,agn_sf_y,agn_tau_u,agn_tau_g,agn_tau_r,agn_tau_i,agn_tau_z,agn_tau_y
11140,44906190.176938534,0.02275246673147224,2.861312632903076,2582054310,89712930.32437,11140,147172,26.387578434069017,2.861312632903076,-20.56341136296789,52.74642102229469,-28.003108386118342,4250879.0,0.8056,0.709,0.6274,0.572,0.5346,0.5071,221.4,232.3,243.3,251.9,258.4,263.5
11141,40350078.928961456,0.02763248533354467,2.917219563013295,2582054757,66374575.96130385,11141,147175,26.51872514002883,2.917219563013295,-20.473003798441216,53.701103210623145,-28.313917962953678,8569656.0,0.8467,0.7432,0.6559,0.5968,0.557,0.5278,267.7,280.2,292.7,302.5,309.9,315.8
11142,49597786.31625919,0.07144120174363357,2.8894761914756835,2582054758,31556647.670167997,11142,147175,26.17818487291629,2.8894761914756835,-20.82818351843474,53.498859154762634,-27.89742110199621,8109389.0,0.6994,0.6142,0.5424,0.4938,0.4609,0.4369,55.67,58.55,61.45,63.73,65.45,66.83
11143,37709556.34864366,0.01595371302133702,2.910747947193559,2582054813,107440239.19871894,11143,147175,26.67333935341638,2.910747947193559,-20.32406202606819,53.487301754859956,-27.91775446197546,213540.0,0.8676,0.7626,0.6739,0.6139,0.5733,0.5436,175.8,182.4,188.9,194.0,197.8,200.8
11144,16773167.974170884,0.016589863649652748,2.8739851621996904,2582054942,45956780.73066232,11144,147174,27.544717311888068,2.8739851621996904,-19.443946424537767,53.502005459788556,-27.652161153562105,4059290.0,0.8785,0.7718,0.6818,0.6208,0.5796,0.5495,141.7,148.8,156.0,161.6,165.8,169.2
11145,70848049.70966996,0.0798309830471556,2.872230338432714,2582055737,40339800.07476348,11145,147172,25.75226925087264,2.872230338432714,-21.23308201166422,52.82459809643789,-28.310434512364886,3223418.0,0.6887,0.6069,0.5377,0.4907,0.4589,0.4356,211.3,220.2,229.0,235.9,241.1,245.2
11146,9586067.598090436,0.028468442552563308,2.8502685709245235,2582055742,15305731.761167731,11146,147175,28.00301610940767,2.8502685709245235,-18.906163099687333,53.21274690809583,-28.31934147120135,4409427.0,1.155,1.017,0.8994,0.8199,0.7662,0.7268,49.95,52.35,54.75,56.64,58.07,59.21
11147,31008414.067088515,0.13824225769960283,2.880516472771223,2582055772,10195676.706529157,11147,147172,26.595432220963936,2.880516472771223,-20.404924841653653,52.895833374120635,-28.3297785602492,1270927.0,0.582,0.5106,0.4504,0.4097,0.3823,0.3622,97.55,101.6,105.7,108.8,111.2,113.1
11148,9361450.663426189,0.021451053873587436,2.857697974176018,2582055960,19836810.219619628,11148,147172,28.096001848592895,2.857697974176018,-18.84162071849492,52.85013035721279,-28.044251532247973,1834375.0,1.208,1.064,0.9423,0.8596,0.8036,0.7626,18.28,19.04,19.8,20.39,20.84,21.19
11149,137896447.22617498,0.04043476371034466,2.845367706188457,2582056133,155015628.96134633,11149,147172,25.017535837387676,2.845367706188457,-21.868125071564133,52.75863182696163,-28.002860832265572,5518961.0,0.6747,0.5923,0.5229,0.4759,0.4441,0.4209,113.2,118.5,123.7,127.9,131.0,133.4
11150,6048647.500748244,0.026054668738232836,2.8938581170749096,2582056409,10552370.6911628,11150,147174,28.618738989848403,2.8938581170749096,-18.390783838061832,53.52215442624542,-27.690141295537856,5004568.0,0.925,0.8132,0.7188,0.6548,0.6116,0.5799,53.68,56.42,59.17,61.34,62.98,64.29
11151,27543207.722195566,0.033764273851938295,2.8446784015651017,2582056482,37079547.24163732,11151,147172,26.799294627797696,2.8446784015651017,-20.083019087071495,52.80646799812286,-28.024724258571723,9648393.0,0.8889,0.7811,0.6901,0.6285,0.5869,0.5564,156.0,164.6,173.4,180.4,185.6,189.8
11152,26753360.28240607,0.09468361689892965,2.905731458917812,2582056539,12843423.929575348,11152,147174,26.812905659392687,2.905731458917812,-20.191949999253694,53.08170707669817,-27.726919661342468,6516261.0,0.4566,0.4014,0.3547,0.323,0.3017,0.286,196.8,205.6,214.4,221.3,226.6,230.7
11153,106641546.0577758,0.08713507917484752,2.924265562681044,2582057247,55630212.86638609,11153,147175,25.28338417041625,2.924265562681044,-21.691985693788766,53.64374543281216,-28.333264062945933,8907118.0,0.481,0.4228,0.3737,0.3404,0.3179,0.3014,219.9,230.2,240.6,248.7,254.8,259.7
11154,8037686.623200898,0.02847157937490513,2.842015325469344,2582057570,12832073.245845167,11154,147172,28.15575053519882,2.842015325469344,-18.71363001581225,52.56067150229222,-28.354998954902964,712699.0,0.9652,0.8474,0.748,0.6808,0.6354,0.6022,164.5,172.2,180.0,186.0,190.6,194.3
11155,9252726.568819726,0.02175084592334261,2.852508196436663,2582057591,19336189.584679075,11155,147172,28.087008707818715,2.852508196436663,-18.830746856805263,52.86469988754637,-28.02063327277959,9118117.0,0.9458,0.8326,0.7369,0.6719,0.6281,0.5959,139.7,146.6,153.4,158.8,162.9,166.1
11156,36907699.36769381,0.026409172727694743,2.894296805313988,2582057741,63524242.72541675,11156,147173,26.640481229656363,2.894296805313988,-20.36936009530332,53.67688723550593,-28.54425032020185,1328939.0,0.8827,0.7759,0.6857,0.6246,0.5833,0.553,105.0,109.7,114.4,118.1,120.9,123.1
11157,5555340.576483447,0.023488762701425997,2.915117067919889,2582057874,10750480.302392319,11157,147172,28.709923705394466,2.915117067919889,-18.283649594047947,52.53813941799193,-28.541294979247485,1570597.0,1.054,0.9263,0.8186,0.7456,0.6963,0.6602,47.49,49.35,51.2,52.65,53.73,54.59
11158,7187587.489858846,0.017953905657692185,2.8705803725874985,2582058151,18197072.464081705,11158,147172,28.45371606948253,2.8705803725874985,-18.528519707289192,53.08329685385895,-28.463189421505334,9994278.0,1.107,0.973,0.8598,0.7832,0.7314,0.6934,166.1,174.5,183.0,189.7,194.7,198.8
11159,21123118.295026947,0.08600275885489869,2.882700206050463,2582058313,11164080.704701182,11159,147175,27.081259331747965,2.882700206050463,-19.92056532944902,53.22299550980509,-28.361073455070116,4126422.0,0.6626,0.5816,0.5133,0.4671,0.4359,0.4131,142.4,149.5,156.6,162.2,166.4,169.7
11160,7546146.858676105,0.02927253019545153,2.8770270189814178,2582058579,11717698.234629067,11160,147175,28.34595784757752,2.8770270189814178,-18.64844536382342,53.39806137452251,-27.969207645365998,5464622.0,1.148,1.009,0.8913,0.8116,0.7578,0.7184,78.1,80.76,83.4,85.45,86.98,88.2
11161,7874767.682609994,0.020736189324847474,2.875348332945883,2582058593,17261801.576255355,11161,147175,28.34325600505426,2.875348332945883,-18.647980190954236,53.38331993084028,-28.567367543286846,535731.0,1.173,1.03,0.9088,0.8271,0.772,0.7316,319.7,335.6,351.5,364.0,373.5,381.0
11162,15688300.88175149,0.024814679280444427,2.869989395734843,2582058693,28737207.41964742,11162,147175,27.55528457256744,2.869989395734843,-19.42581833240241,53.68714839619363,-27.832815861272078,8698094.0,1.068,0.9417,0.8345,0.7617,0.7125,0.6763,90.97,96.01,101.1,105.1,108.2,110.6
11163,13921036.196448928,0.033988657380974986,2.855471580038779,2582058739,18617221.78293672,11163,147172,27.59097192793344,2.855471580038779,-19.338128897913716,52.92206634303791,-28.121834724791757,282021.0,0.6206,0.546,0.4828,0.44,0.4111,0.3899,168.8,175.2,181.6,186.5,190.2,193.2
11164,4584785694.688139,0.017357002142579136,2.8531517150982446,2582058760,12006644237.677385,11164,147172,21.337750391859903,2.8531517150982446,-25.58246912714524,52.847425204099416,-27.96379770134807,6005347.0,0.4431,0.3902,0.3455,0.3151,0.2946,0.2796,299.3,311.6,324.0,333.6,340.8,346.5
11165,230880784.43211088,0.05331048850814973,2.8534144631342313,2582058773,196857717.95068353,11165,147172,24.452055218256998,2.8534144631342313,-22.4691702902551,52.84654725959211,-27.965744512930144,2092343.0,0.5808,0.5106,0.4514,0.4112,0.3841,0.3642,158.5,167.4,176.4,183.4,188.8,193.1
11166,30766998.34145832,0.06069800798730667,2.861791841616213,2582059028,23040293.594218116,11166,147175,26.66860934501421,2.861791841616213,-20.284044233170764,53.22864787063492,-28.370424547678457,73990.0,0.7129,0.6261,0.5529,0.5033,0.4699,0.4454,85.14,90.11,95.15,99.13,102.2,104.6
11167,20503953.113598634,0.036288788526258005,2.862779581663761,2582059916,25682804.707728356,11167,147175,27.185800096173704,2.862779581663761,-19.770282604788115,53.31121261482672,-27.960563314206254,9954561.0,0.8124,0.716,0.6343,0.5789,0.5414,0.5139,37.33,39.3,41.28,42.84,44.02,44.96
11168,7456411.888237443,0.03050211621020171,2.877762890093482,2582060248,11111616.34707642,11168,147175,28.35480503833279,2.877762890093482,-18.64098617208417,53.57309241939318,-27.976719765508168,4229197.0,1.042,0.9176,0.8122,0.7408,0.6925,0.657,78.18,82.18,86.2,89.37,91.76,93.67
11169,31849299.95917259,0.03748372730302238,2.86723489047489,2582060306,38621971.635487095,11169,147172,26.715499679141654,2.86723489047489,-20.256046345794168,52.843972069074965,-28.62388453854644,4249230.0,0.9559,0.839,0.7404,0.6737,0.6287,0.5957,438.2,461.0,483.9,502.0,515.7,526.6
11170,14816206.200933425,0.029079872503180906,2.896952555259307,2582060369,23159108.35408854,11170,147174,27.626813246558836,2.896952555259307,-19.384954848211756,53.45627928303312,-27.777969285847295,7201448.0,0.9073,0.7973,0.7044,0.6415,0.599,0.5679,111.5,116.6,121.6,125.6,128.6,130.9
11171,7369795.112025312,0.021156945567735272,2.9036129895972174,2582060693,15833603.477295343,11171,147172,28.429941565740755,2.9036129895972174,-18.578286488090015,52.543233203760884,-28.539707292989767,8584635.0,1.052,0.9265,0.8206,0.7488,0.7002,0.6645,104.8,109.9,115.0,119.0,122.0,124.5
11172,18596752.913966414,0.06565077249199962,2.889964096243735,2582061007,12875811.183148658,11172,147172,27.262207784284058,2.889964096243735,-19.74448718799151,53.04788681783033,-28.55048756794012,1822148.0,0.8695,0.7634,0.6739,0.6134,0.5725,0.5426,78.21,82.14,86.09,89.2,91.54,93.41
11173,43673196.883515805,0.030383628409929458,2.893520608007017,2582061225,65336018.66452299,11173,147175,26.436821107481478,2.893520608007017,-20.572456638186797,53.34744301714145,-28.307706550568913,8275024.0,0.8491,0.747,0.6607,0.6022,0.5627,0.5337,141.7,147.7,153.7,158.4,161.9,164.7
11174,6468751.529957704,0.024768661813174046,2.858485404745391,2582061565,11871217.051226845,11174,147175,28.48336941047056,2.858485404745391,-18.45726672027741,53.32414201204019,-27.82813367739686,3059462.0,0.9144,0.8035,0.7099,0.6465,0.6037,0.5723,159.6,166.9,174.2,180.0,184.3,187.8
11175,29659063.533276122,0.021045565627382405,2.8858160316942874,2582061578,64058114.44471161,11175,147175,26.90452099713404,2.8858160316942874,-20.09939492521013,53.39659431064271,-28.51909251303393,5998543.0,0.8454,0.7453,0.6605,0.603,0.564,0.5354,237.0,246.5,255.9,263.2,268.8,273.1
11176,60502214.522481084,0.04003439837430716,2.8936842123043376,2582061727,68693442.93375735,11176,147172,26.043044431298352,2.8936842123043376,-20.966352120364128,53.268427892820235,-28.627865576585773,3052120.0,0.6544,0.575,0.5079,0.4626,0.4319,0.4095,143.5,150.9,158.3,164.1,168.5,172.1
11177,43653617.12863809,0.12558566307862626,2.903234901202258,2582062397,15800014.71017204,11177,147175,26.243183632213917,2.903234901202258,-20.765646145848006,53.49807140736089,-27.82367985926674,9211763.0,0.689,0.6057,0.5352,0.4876,0.4553,0.4317,119.0,125.1,131.4,136.3,140.0,143.0
11178,74399327.85819569,0.028388265971950835,2.865870609421829,2582062774,119126248.61481072,11178,147175,25.821386744958872,2.865870609421829,-21.145424896339588,53.22550777571478,-28.363937031752428,8950586.0,0.7531,0.6622,0.5854,0.5334,0.4983,0.4725,131.2,136.9,142.5,147.0,150.3,152.9
11179,6192290.641688583,0.017495861661070058,2.89302746809001,2582063017,16087676.1541092,11179,147172,28.6468349286328,2.89302746809001,-18.36208465550003,53.14361631154489,-28.616385100619045,8492042.0,1.324,1.163,1.028,0.9358,0.8739,0.8285,180.1,189.4,198.7,206.0,211.5,215.9
11180,141720718.39060882,0.04975074702424739,2.8785086723072357,2582063188,129482494.6607767,11180,147175,25.070876462406652,2.8785086723072357,-21.926321256024014,53.23113730933091,-28.35844183169889,9861822.0,0.6376,0.5619,0.4979,0.4544,0.4249,0.4033,331.6,347.0,362.3,374.4,383.5,390.8
11181,7465544.957455216,0.016167333328740006,2.858712539915306,2582063630,20989420.19141553,11181,147172,28.385820572060354,2.858712539915306,-18.555684785088545,52.756919541642766,-28.021225920224307,514995.0,0.9857,0.8654,0.7638,0.6951,0.6488,0.6148,170.0,178.7,187.4,194.3,199.5,203.6
11182,8087546.28157547,0.017481207203397672,2.8591195383487866,2582063631,21029196.427587796,11182,147172,28.28924707337205,2.8591195383487866,-18.65381578726388,52.755583778520645,-28.020610840126693,4918257.0,1.124,0.9893,0.8755,0.7984,0.7463,0.708,23.82,24.99,26.16,27.08,27.77,28.32
11183,34095095.308457136,0.0831111627329978,2.9136054800687385,2582063738,18647038.59882366,11183,147175,26.555702132456126,2.9136054800687385,-20.439196277158143,53.22853791136708,-28.010241245550567,9317749.0,0.6006,0.5285,0.4674,0.4261,0.3981,0.3776,32.12,33.5,34.87,35.95,36.76,37.4
11184,15290900.932073051,0.023123554473321616,2.8838445540897024,2582063919,30057703.812783495,11184,147172,27.61445088148411,2.8838445540897024,-19.388142213005715,52.94493687614917,-28.366258974252766,5705336.0,0.6844,0.601,0.5307,0.4831,0.4509,0.4274,90.57,95.49,100.5,104.4,107.3,109.7
11185,57293031.658610955,0.08317276213291479,2.8871833910598714,2582064418,31311076.42659911,11185,147174,25.99825537762121,2.8871833910598714,-21.006577258155904,53.498850677465256,-27.66960247163394,4669692.0,0.6123,0.537,0.4736,0.4308,0.4018,0.3807,173.1,181.8,190.6,197.5,202.7,206.8
11186,9631245.514330106,0.035234897697308705,2.883324415396296,2582064737,12424724.22584736,11186,147175,28.061838281883,2.883324415396296,-18.94040559208106,53.22520318448564,-28.359692598625863,630671.0,0.6885,0.6046,0.5338,0.4858,0.4535,0.4298,33.14,34.66,36.18,37.37,38.27,38.99
11187,9504391.540034922,0.04193148216352561,2.879238585562895,2582064957,10302946.020117275,11187,147174,28.048911911110512,2.879238585562895,-18.94966220673006,53.43688721140538,-27.759462867126647,4002586.0,1.018,0.8952,0.7912,0.7207,0.6731,0.6382,64.95,67.86,70.78,73.06,74.78,76.15
11188,16778368.963062223,0.036187595660058365,2.8736536380345816,2582065052,21074987.734717507,11188,147172,27.437306985143394,2.8736536380345816,-19.550731032700725,52.71010161455891,-28.450996041412267,7060088.0,0.9194,0.8071,0.7125,0.6484,0.6052,0.5735,171.8,180.5,189.3,196.3,201.5,205.7
11189,13402086.487112667,0.042306637798171405,2.8704811016100624,2582065697,14399294.79436304,11189,147174,27.655563856570478,2.8704811016100624,-19.32648444626404,53.618540845997444,-27.61626654167201,3389996.0,0.7843,0.6892,0.6089,0.5545,0.5178,0.4909,88.23,92.15,96.06,99.13,101.4,103.3
11190,26764848.37555696,0.07325639929900064,2.890431870450669,2582066078,16607204.677166922,11190,147172,26.849631826592237,2.890431870450669,-20.157401275754648,53.38918427048623,-28.60353682886946,9674596.0,0.5262,0.4624,0.4085,0.372,0.3474,0.3293,72.51,76.44,80.41,83.54,85.91,87.8
11191,61814244.07559476,0.019937370044266583,2.849156781893668,2582066241,140928234.8090083,11191,147172,26.009404386107242,2.849156781893668,-20.894652984342848,52.87408821602038,-28.165959353600947,970297.0,0.7854,0.6925,0.6138,0.5604,0.5242,0.4977,140.9,145.4,149.9,153.4,156.0,158.1
11192,32650805.545559507,0.04708417019240302,2.8607497415005994,2582066377,31520732.3126536,11192,147175,26.63470217518239,2.8607497415005994,-20.314333200381796,53.31480126524481,-27.825527761502798,7681085.0,0.9093,0.7984,0.7047,0.6414,0.5986,0.5673,227.7,236.5,245.2,252.0,257.1,261.2
11193,381875596.22147024,0.018543081764953243,2.851878358926723,2582066540,936089365.643491,11193,147174,24.040327775724197,2.851878358926723,-22.875016081044986,53.45342904499732,-27.70544600922585,4729279.0,0.6136,0.5393,0.4765,0.434,0.4053,0.3843,104.7,109.7,114.8,118.8,121.7,124.1
11194,6688780.033468908,0.02513831419679627,2.8647023362741426,2582066761,12094504.575231861,11194,147175,28.466910287572453,2.8647023362741426,-18.495846664341084,52.92829723222489,-27.90099949097297,2115783.0,1.204,1.057,0.9332,0.8495,0.7929,0.7516,28.81,30.24,31.67,32.8,33.65,34.33
11195,15123925.680611955,0.036594357548847656,2.863395544993098,2582067153,18785714.884676013,11195,147172,27.519428473988707,2.863395544993098,-19.43879249047313,52.847168979822676,-28.03307656164332,8892669.0,0.9947,0.8753,0.7744,0.706,0.6598,0.6259,112.6,118.2,123.8,128.3,131.6,134.3
11196,13005054.188405644,0.015620741592658879,2.859217403856303,2582067277,37843198.62403476,11196,147175,27.78580431237865,2.859217403856303,-19.157633052037028,53.59057013691095,-28.34468768864039,8310359.0,0.9587,0.843,0.7453,0.6791,0.6344,0.6016,16.62,17.29,17.96,18.48,18.87,19.18
11197,100060100.93865535,0.0452280037586872,2.855124554851103,2582067310,100561290.09295309,11197,147172,25.394908541074724,2.855124554851103,-21.532863859850746,53.14489282764521,-28.40974731057998,3841972.0,0.6166,0.5408,0.477,0.4338,0.4047,0.3834,68.47,71.85,75.24,77.91,79.92,81.53
11198,10363610.023745134,0.020083922343517455,2.8461426281529323,2582067730,23455238.216929067,11198,147172,27.94563528388596,2.8461426281529323,-18.943788373648783,52.80455865324555,-27.973950210509212,5146792.0,1.13,0.9925,0.8768,0.7985,0.7456,0.7068,219.1,230.4,241.9,250.9,257.7,263.1
11199,6659514.694834458,0.02782196476438367,2.9021758052745352,2582067893,10880080.395654688,11199,147175,28.50561721461771,2.9021758052745352,-18.504897854190904,53.4374477581627,-27.966010168622308,1603772.0,0.9592,0.8433,0.7454,0.6791,0.6344,0.6015,162.0,169.4,176.8,182.5,186.9,190.4
11200,330354311.14843225,0.07260911995072962,2.8798257391420004,2582068717,206807423.94882283,11200,147175,24.096771228478467,2.8798257391420004,-22.90290995690614,53.642241439921975,-27.954941195750934,7635451.0,0.4688,0.4124,0.3648,0.3325,0.3106,0.2946,88.48,92.27,96.06,99.02,101.3,103.0
11201,15447048.60909857,0.03235159771236618,2.8993930816684714,2582069008,21703366.225787863,11201,147174,27.568457557893424,2.8993930816684714,-19.44507910226993,53.37124950820524,-27.537737442062586,1641949.0,0.8888,0.7814,0.6906,0.6291,0.5876,0.5572,198.0,207.0,216.1,223.2,228.5,232.7
11202,16887375.737445105,0.03520058969413274,2.8963857775880104,2582069362,21806679.795299906,11202,147175,27.45732235585268,2.8963857775880104,-19.554034732794477,53.39800373304089,-28.35386539752253,4663685.0,0.8485,0.7456,0.6587,0.5999,0.5602,0.5311,141.0,147.5,154.0,159.1,162.9,166.0
11203,12339965.149960995,0.03762589740149897,2.898431798836089,2582069898,14907485.151279423,11203,147175,27.792602141078504,2.898431798836089,-19.22023814558433,53.583522203470956,-27.807701302160478,9283856.0,0.9983,0.8755,0.7719,0.702,0.6548,0.6203,391.9,409.6,427.4,441.3,451.7,460.0
11204,8708636.793075891,0.024169525211872902,2.874035643745204,2582069998,16377943.856486736,11204,147174,28.209858829287175,2.874035643745204,-18.778900182745385,52.95015854292653,-27.78946208966356,9033215.0,1.297,1.142,1.01,0.9211,0.8608,0.8166,101.5,107.1,112.7,117.1,120.5,123.2
